Id,Codigo,Nome,Uf
5969,3300407020,São Francisco de Assis - Barra Mansa,RJ
5970,3300407021,Presidente Vargas - Barra Mansa,RJ
5971,3300407022,Vale do Paraíba - Barra Mansa,RJ
5972,3300407023,Ano Bom - Barra Mansa,RJ
5973,3300407024,Delgado - Barra Mansa,RJ
5974,3300407025,Santa Rosa - Barra Mansa,RJ
5975,3300407026,Residencial Cristo Redentor - Barra Mansa,RJ
5976,3300407027,Vila Orlandélia - Barra Mansa,RJ
5977,3300407028,Vila Elmira - Barra Mansa,RJ
5978,3300407029,Ponte Alta - Barra Mansa,RJ
5979,3300407030,Cajueiro - Barra Mansa,RJ
5980,3300407031,Núcleo Residencial Ponte Alta - Barra Mansa,RJ
5981,3300407032,Mangueira - Barra Mansa,RJ
5982,3300407033,Paraíso - Barra Mansa,RJ
5983,3300407034,Santa Inês - Barra Mansa,RJ
5984,3300407035,Metalúrgico - Barra Mansa,RJ
5985,3300407036,Assunção - Barra Mansa,RJ
5986,3300407037,Jardim Guanabara - Barra Mansa,RJ
5987,3300407038,Santa Rita - Barra Mansa,RJ
5988,3300407039,Jardim Redentor - Barra Mansa,RJ
5989,3300407040,Malvinas - Barra Mansa,RJ
5990,3300407041,São Carlos - Barra Mansa,RJ
5991,3300407042,Primeiro de Maio - Barra Mansa,RJ
5992,3300407043,Nove de Abril - Barra Mansa,RJ
5993,3300407044,São Sebastião - Barra Mansa,RJ
5994,3300407045,Morada da Granja I - Barra Mansa,RJ
5995,3300407046,Morada da Granja II - Barra Mansa,RJ
5996,3300407047,Minerlândia - Barra Mansa,RJ
5997,3300407048,São Cristovão - Barra Mansa,RJ
5998,3300407049,Boa Vista II - Barra Mansa,RJ
5999,3300407050,Boa Vista III - Barra Mansa,RJ
6000,3300407051,Boa Vista I - Barra Mansa,RJ
6001,3300407052,Vila Principal - Barra Mansa,RJ
6002,3300407053,Jardim Alice - Barra Mansa,RJ
6003,3300407054,São Judas Tadeu - Barra Mansa,RJ
6004,3300407055,Barbará - Barra Mansa,RJ
6005,3300407056,Piteiras - Barra Mansa,RJ
6006,3300407057,Boa Sorte - Barra Mansa,RJ
6007,3300407058,São Luiz - Barra Mansa,RJ
6008,3300407059,Nova Esperança - Barra Mansa,RJ
6009,3300407060,Rozelândia - Barra Mansa,RJ
6010,3300407061,Bela Vista - Barra Mansa,RJ
6011,3300407062,Jardim Primavera - Barra Mansa,RJ
6012,3300407063,Presidente Dutra - Barra Mansa,RJ
6013,3300407064,Jardim Marajoara - Barra Mansa,RJ
6014,3300407065,Santa Clara - Barra Mansa,RJ
6015,3300407066,Santa Lucia - Barra Mansa,RJ
6016,3300407067,Goiabal - Barra Mansa,RJ
6017,3300407068,Jardim Marilú - Barra Mansa,RJ
6018,3300407069,São Pedro - Barra Mansa,RJ
6019,3300407070,Getúlio Vargas - Barra Mansa,RJ
6020,3300407071,Vila Independência - Barra Mansa,RJ
6021,3300407072,Jardim américa - Barra Mansa,RJ
6022,3300407073,Cantagalo - Barra Mansa,RJ
6023,3300407074,Siderlândia - Barra Mansa,RJ
6024,3300407075,São Domingos - Barra Mansa,RJ
6025,3300407076,Esperança - Barra Mansa,RJ
6026,3300407077,Santa Maria II - Barra Mansa,RJ
6027,3300407078,Morada do Vale - Barra Mansa,RJ
6028,3300407079,Morada da Colônia I - Barra Mansa,RJ
6029,3300407080,Colônia Santo Antonio - Barra Mansa,RJ
6030,3300407081,Nossa Senhora de Fátima - Barra Mansa,RJ
6031,3300407082,Morada da Colônia II - Barra Mansa,RJ
6032,3300407083,Vila Ursulino - Barra Mansa,RJ
6033,3300407084,Vila Maria - Barra Mansa,RJ
6034,3300407085,Saudade - Barra Mansa,RJ
6035,3300407086,Bom Pastor - Barra Mansa,RJ
6036,3300407087,Bocaininha - Barra Mansa,RJ
6037,3300407088,São Vicente - Barra Mansa,RJ
6038,3300456001,Centro - Belford Roxo,RJ
6039,3300456002,Santo Antônio da Prata - Belford Roxo,RJ
6040,3300456003,Areia Branca - Belford Roxo,RJ
6041,3300456004,Andrade Araujo - Belford Roxo,RJ
6042,3300456005,Heliópolis - Belford Roxo,RJ
6043,3300456006,Piam - Belford Roxo,RJ
6044,3300456007,Nova Piam - Belford Roxo,RJ
6045,3300456008,Recantus - Belford Roxo,RJ
6046,3300456009,Nova Aurora - Belford Roxo,RJ
6047,3300456010,Xavantes - Belford Roxo,RJ
6048,3300456011,São Francisco de Assis - Belford Roxo,RJ
6049,3300456012,Itaipu - Belford Roxo,RJ
6050,3300456013,Shangri-lá - Belford Roxo,RJ
6051,3300456014,Redentor - Belford Roxo,RJ
6052,3300456015,Bom Pastor - Belford Roxo,RJ
6053,3300456016,Das Graças - Belford Roxo,RJ
6054,3300456017,Santa Amélia - Belford Roxo,RJ
6055,3300456018,Barro Vermelho - Belford Roxo,RJ
6056,3300456019,Pauline - Belford Roxo,RJ
6057,3300456020,Glaucia - Belford Roxo,RJ
6058,3300456021,Santa Tereza - Belford Roxo,RJ
6059,3300456022,São José - Belford Roxo,RJ
6060,3300456023,Parque dos Ferreiras - Belford Roxo,RJ
6061,3300456024,Lote XV - Belford Roxo,RJ
6062,3300456025,Vale do Ipê - Belford Roxo,RJ
6063,3300456026,Wona - Belford Roxo,RJ
6064,3300456027,Maringá - Belford Roxo,RJ
6065,3300456028,São Vicente - Belford Roxo,RJ
6066,3300456029,Santa Maria - Belford Roxo,RJ
6067,3300456030,São Bernardo - Belford Roxo,RJ
6068,3300605001,Centro - Bom Jesus do Itabapoana,RJ
6069,3300605002,Jorge Assis de Oliveira - Asa Branca - Bom Jesus do Itabapoana,RJ
6070,3300605003,Jardim Valéria - Bom Jesus do Itabapoana,RJ
6071,3300605004,José Lima - Bom Jesus do Itabapoana,RJ
6072,3300605005,Lia Márcia - Bom Jesus do Itabapoana,RJ
6073,3300605006,Bairro Novo - Bom Jesus do Itabapoana,RJ
6074,3300605007,Oscar Campos - Bom Jesus do Itabapoana,RJ
6075,3300605008,Santa Rosa - Bom Jesus do Itabapoana,RJ
6076,3300605009,Bela Vista - Bom Jesus do Itabapoana,RJ
6077,3300605010,Pimentel Marques - Bom Jesus do Itabapoana,RJ
6078,3300605011,Santa Terezinha - Bom Jesus do Itabapoana,RJ
6079,3301009001,Centro - Campos dos Goytacazes,RJ
6080,3301009002,Parque Avenida Pelinca - Campos dos Goytacazes,RJ
6081,3301009003,Parque Conselheiro Tomaz Coelho - Campos dos Goytacazes,RJ
6082,3301009004,Parque Dom Bosco - Campos dos Goytacazes,RJ
6083,3301009005,Parque Tamandaré - Campos dos Goytacazes,RJ
6084,3301009006,Parque Santo Amaro - Campos dos Goytacazes,RJ
6085,3301009007,Parque São Caetano - Campos dos Goytacazes,RJ
6086,3301009008,Parque Presidente Juscelino - Campos dos Goytacazes,RJ
6087,3301009009,Jardim Maria de Queiroz - Campos dos Goytacazes,RJ
6088,3301009010,Caju - Campos dos Goytacazes,RJ
6089,3301009011,Sumaré - Campos dos Goytacazes,RJ
6090,3301009012,Parque Alberto Torres - Campos dos Goytacazes,RJ
6091,3301009013,Parque Nossa Senhora do Rosário - Campos dos Goytacazes,RJ
6092,3301009014,Parque Leopoldina - Campos dos Goytacazes,RJ
6093,3301009015,Parque São Salvador - Campos dos Goytacazes,RJ
6094,3301009016,Parque São Clemente - Campos dos Goytacazes,RJ
6095,3301009017,Parque Pecuária - Campos dos Goytacazes,RJ
6096,3301009018,Parque Quinze de Novembro - Campos dos Goytacazes,RJ
6097,3301009019,Parque Corrientes - Campos dos Goytacazes,RJ
6098,3301009020,Parque Nova Brasília - Campos dos Goytacazes,RJ
6099,3301009021,Parque Esplanada - Campos dos Goytacazes,RJ
6100,3301009022,Parque Julião Nogueira - Campos dos Goytacazes,RJ
6101,3301009023,Parque dos Rodoviários - Campos dos Goytacazes,RJ
6102,3301009024,Parque João Seixas - Campos dos Goytacazes,RJ
6103,3301009025,Parque Rosário - Campos dos Goytacazes,RJ
6104,3301009026,Parque Carlos de Lacerda - Campos dos Goytacazes,RJ
6105,3301009027,Parque Aurora - Campos dos Goytacazes,RJ
6106,3301009028,Parque São Lino - Campos dos Goytacazes,RJ
6107,3301009029,Parque Rui Barbosa - Campos dos Goytacazes,RJ
6108,3301009030,Parque Fazendinha - Campos dos Goytacazes,RJ
6109,3301009031,Parque João Maria - Campos dos Goytacazes,RJ
6110,3301009032,Ips - Campos dos Goytacazes,RJ
6111,3301009033,Parque Dr. Beda - Campos dos Goytacazes,RJ
6112,3301009034,Parque São Benedito - Campos dos Goytacazes,RJ
6113,3301009035,Parque Fazenda Grande - Campos dos Goytacazes,RJ
6114,3301009036,Parque Tarcísio Miranda - Campos dos Goytacazes,RJ
6115,3301009037,Lapa - Campos dos Goytacazes,RJ
6116,3301009038,Parque Oliveira Botelho - Campos dos Goytacazes,RJ
6117,3301009039,Parque Riachuelo - Campos dos Goytacazes,RJ
6118,3301009040,Parque Califórnia - Campos dos Goytacazes,RJ
6119,3301009041,Parque Salo Brand - Campos dos Goytacazes,RJ
6120,3301009042,Horto - Campos dos Goytacazes,RJ
6121,3301009043,Chácara João Ferreira - Campos dos Goytacazes,RJ
6122,3301009044,Parque Turf Club - Campos dos Goytacazes,RJ
6123,3301009045,Jardim Flamboyant I - Campos dos Goytacazes,RJ
6124,3301009046,Jardim Flamboyant II - Campos dos Goytacazes,RJ
6125,3301009047,Parque José do Patrocínio - Campos dos Goytacazes,RJ
6126,3301009048,Parque Vista Alegre - Campos dos Goytacazes,RJ
6127,3301009049,Parque Benta Pereira - Campos dos Goytacazes,RJ
6128,3301009050,Parque Jóckey Club - Campos dos Goytacazes,RJ
6129,3301009051,Parque do Prado - Campos dos Goytacazes,RJ
6130,3301009052,Parque Bela Vista - Campos dos Goytacazes,RJ
6131,3301009053,Da Penha - Campos dos Goytacazes,RJ
6132,3301009054,Parque Niterói - Campos dos Goytacazes,RJ
6133,3301009055,Parque Presidente Vargas - Campos dos Goytacazes,RJ
6134,3301009056,Parque Zuza Mota - Campos dos Goytacazes,RJ
6135,3301009057,Parque Barão do Rio Branco - Campos dos Goytacazes,RJ
6136,3301009058,Parque São Domingos - Campos dos Goytacazes,RJ
6137,3301009059,Jardim Guarus - Campos dos Goytacazes,RJ
6138,3301009060,Jardim Carioca - Campos dos Goytacazes,RJ
6139,3301009061,Parque Bandeirantes - Campos dos Goytacazes,RJ
6140,3301009062,Parque Santo Antônio - Campos dos Goytacazes,RJ
6141,3301009063,Parque Vera Cruz - Campos dos Goytacazes,RJ
6142,3301009064,Parque Prazeres - Campos dos Goytacazes,RJ
6143,3301009065,Parque Guarus - Campos dos Goytacazes,RJ
6144,3301009066,Parque São Mateus - Campos dos Goytacazes,RJ
6145,3301009067,Parque Fundão - Campos dos Goytacazes,RJ
6146,3301009068,Parque Cidade Luz - Campos dos Goytacazes,RJ
6147,3301009069,Parque São José - Campos dos Goytacazes,RJ
6148,3301009070,Parque Alvorada - Campos dos Goytacazes,RJ
6149,3301009071,Parque Bonsucesso - Campos dos Goytacazes,RJ
6150,3301009072,Parque Vicente Gonçalves Dias - Campos dos Goytacazes,RJ
6151,3301009073,Parque Novo Mundo - Campos dos Goytacazes,RJ
6152,3301009074,Jardim Residencial Planície - Campos dos Goytacazes,RJ
6153,3301009075,Parque Santa Rosa - Campos dos Goytacazes,RJ
6154,3301009076,Parque Eldorado - Campos dos Goytacazes,RJ
6155,3301009077,Parque São Silvestre - Campos dos Goytacazes,RJ
6156,3301009078,Vila Industrial - Campos dos Goytacazes,RJ
6157,3301702001,Parque Duque - Duque de Caxias,RJ
6158,3301702002,Vinte e Cinco de Agosto - Duque de Caxias,RJ
6159,3301702003,Centro - Duque de Caxias,RJ
6160,3301702004,Bar dos Cavalheiros - Duque de Caxias,RJ
6161,3301702005,Periquitos - Duque de Caxias,RJ
6162,3301702006,Centenário - Duque de Caxias,RJ
6163,3301702007,Olavo Bilac - Duque de Caxias,RJ
6164,3301702008,Gramacho - Duque de Caxias,RJ
6165,3301702009,Doutor Laureano - Duque de Caxias,RJ
6166,3301702010,Vila São Luís - Duque de Caxias,RJ
6167,3301702011,Parque Sarapuí - Duque de Caxias,RJ
6168,3301702012,Vila São José - Duque de Caxias,RJ
6169,3301702013,Parque Fluminense - Duque de Caxias,RJ
6170,3301702014,São Bento - Duque de Caxias,RJ
6171,3301702015,Pilar - Duque de Caxias,RJ
6172,3301702016,Campos Elíseos - Duque de Caxias,RJ
6173,3301702017,Cidade dos Meninos - Duque de Caxias,RJ
6174,3301702018,Figueira - Duque de Caxias,RJ
6175,3301702019,Jardim Primavera - Duque de Caxias,RJ
6176,3301702020,Cângulo - Duque de Caxias,RJ
6177,3301702021,Saracuruna - Duque de Caxias,RJ
6178,3301702022,Chácaras Rio-Petrópolis - Duque de Caxias,RJ
6179,3301702023,Chácaras Arcampo - Duque de Caxias,RJ
6180,3301702024,Parque Eldorado - Duque de Caxias,RJ
6181,3301702025,Santa Cruz da Serra - Duque de Caxias,RJ
6182,3301702026,Imbariê - Duque de Caxias,RJ
6183,3301702027,Parada Morabi - Duque de Caxias,RJ
6184,3301702028,Jardim Anhangá - Duque de Caxias,RJ
6185,3301702029,Cidade Parque Paulista - Duque de Caxias,RJ
6186,3301702030,Barro Branco - Duque de Caxias,RJ
6187,3301702031,Santa Lúcia - Duque de Caxias,RJ
6188,3301702032,Parada Angélica - Duque de Caxias,RJ
6189,3301702033,Taquara - Duque de Caxias,RJ
6190,3301702034,Santo Antônio - Duque de Caxias,RJ
6191,3301702035,Meio da Serra - Duque de Caxias,RJ
6192,3301702036,Amapá - Duque de Caxias,RJ
6193,3301702037,Capivari - Duque de Caxias,RJ
6194,3301702038,Lamarão - Duque de Caxias,RJ
6195,3301702039,Mantiquira - Duque de Caxias,RJ
6196,3301702040,Xerém - Duque de Caxias,RJ
6197,3301876001,Iguaba Pequena - Iguaba Grande,RJ
6198,3301876002,Andorinhas - Iguaba Grande,RJ
6199,3301876003,Canellas City - Iguaba Grande,RJ
6200,3301876004,Laguna Azul - Iguaba Grande,RJ
6201,3301876005,Parque Tamariz - Iguaba Grande,RJ
6202,3301876006,Centro - Iguaba Grande,RJ
6203,3301876007,Sopotó - Iguaba Grande,RJ
6204,3301876008,Pedreira - Iguaba Grande,RJ
6205,3301876009,Jardim Solares - Iguaba Grande,RJ
6206,3301876010,Boa Vista - Iguaba Grande,RJ
6207,3301876011,Estação - Iguaba Grande,RJ
6208,3301876012,Nova Iguaba - Iguaba Grande,RJ
6209,3301876013,São Miguel - Iguaba Grande,RJ
6210,3301876014,União - Iguaba Grande,RJ
6211,3301876015,Cidade Nova - Iguaba Grande,RJ
6212,3301876016,Vila Nova - Iguaba Grande,RJ
6213,3301876017,Igarapiapunha - Iguaba Grande,RJ
6214,3301876018,Arrastão das Pedras - Iguaba Grande,RJ
6215,3301876019,Ubás - Iguaba Grande,RJ
6216,3301876020,Capivara - Iguaba Grande,RJ
6217,3301876021,Coqueiros - Iguaba Grande,RJ
6218,3301876022,Sapeatiba Mirim - Iguaba Grande,RJ
6219,3301900001,Ampliação - Itaboraí,RJ
6220,3301900002,Areal - Itaboraí,RJ
6221,3301900003,Badureco - Itaboraí,RJ
6222,3301900004,Bela Vista - Itaboraí,RJ
6223,3301900005,Caluge - Itaboraí,RJ
6224,3301900006,Calundu - Itaboraí,RJ
6225,3301900007,City Areal - Itaboraí,RJ
6226,3301900008,Colônia - Itaboraí,RJ
6227,3301900009,Engenho Velho - Itaboraí,RJ
6228,3301900010,Esperança - Itaboraí,RJ
6229,3301900011,Iguá - Itaboraí,RJ
6230,3301900012,Itaboraí - Itaboraí,RJ
6231,3301900013,Itaville - Itaboraí,RJ
6232,3301900014,Jardim Ferma - Itaboraí,RJ
6233,3301900015,Jardim Imperial - Itaboraí,RJ
6234,3301900016,Joaquim de Oliveira - Itaboraí,RJ
6235,3301900017,Nancilândia - Itaboraí,RJ
6236,3301900018,Nova Cidade - Itaboraí,RJ
6237,3301900019,Outeiro das Pedras - Itaboraí,RJ
6238,3301900020,Picos - Itaboraí,RJ
6239,3301900021,Quissamã - Itaboraí,RJ
6240,3301900022,Retiro - Itaboraí,RJ
6241,3301900023,Retiro São Joaquim - Itaboraí,RJ
6242,3301900024,Rio Várzea - Itaboraí,RJ
6243,3301900025,Santo Expedito - Itaboraí,RJ
6244,3301900026,Sapê - Itaboraí,RJ
6245,3301900027,Sossego - Itaboraí,RJ
6246,3301900028,Três Pontes - Itaboraí,RJ
6247,3301900029,Venda das Pedras - Itaboraí,RJ
6248,3301900030,Vila Rica - Itaboraí,RJ
6249,3301900031,Cabuçu - Itaboraí,RJ
6250,3301900032,Curuzu - Itaboraí,RJ
6251,3301900033,Pitanga - Itaboraí,RJ
6252,3301900034,Recanto dos Magalhães - Itaboraí,RJ
6253,3301900035,São José - Itaboraí,RJ
6254,3301900036,São Sebastião - Itaboraí,RJ
6255,3301900037,Vila Verde - Itaboraí,RJ
6256,3301900038,Gebara - Itaboraí,RJ
6257,3301900039,Grande Rio - Itaboraí,RJ
6258,3301900040,Itambi - Itaboraí,RJ
6259,3301900041,Jardim Itambi - Itaboraí,RJ
6260,3301900042,João Caetano - Itaboraí,RJ
6261,3301900043,Morada do Sol I - Itaboraí,RJ
6262,3301900044,Morada do Sol II - Itaboraí,RJ
6263,3301900045,Parque Aurora - Itaboraí,RJ
6264,3301900046,Aldeia da Prata - Itaboraí,RJ
6265,3301900047,Apollo II - Itaboraí,RJ
6266,3301900048,Granjas Cabuçu - Itaboraí,RJ
6267,3301900049,Manilha - Itaboraí,RJ
6268,3301900050,Marambaia - Itaboraí,RJ
6269,3301900051,Monte Verde - Itaboraí,RJ
6270,3301900052,Novo Horizonte - Itaboraí,RJ
6271,3301900053,Santo Antônio - Itaboraí,RJ
6272,3301900054,São Miguel - Itaboraí,RJ
6273,3301900055,Vila Brasil - Itaboraí,RJ
6274,3301900056,Vila Gabriela - Itaboraí,RJ
6275,3301900057,Granjas Mirassol - Itaboraí,RJ
6276,3301900058,Pachecos - Itaboraí,RJ
6277,3301900059,Perobas - Itaboraí,RJ
6278,3301900060,Nossa Senhora da Conceição - Itaboraí,RJ
6279,3301900061,Porto das Caixas - Itaboraí,RJ
6280,3301900062,Agro Brasil - Itaboraí,RJ
6281,3301900063,Alto Jacu - Itaboraí,RJ
6282,3301900064,Chácara Bela Vista - Itaboraí,RJ
6283,3301900065,Parque Nova Friburgo - Itaboraí,RJ
6284,3301900066,Quinta dos Colibris - Itaboraí,RJ
6285,3301900067,Sambaetiba - Itaboraí,RJ
6286,3301900068,Itamarati - Itaboraí,RJ
6287,3301900069,Maravilha - Itaboraí,RJ
6288,3301900070,Vila Visconde - Itaboraí,RJ
6289,3301900071,Vilage do Sol - Itaboraí,RJ
6290,3301900072,Visconde - Itaboraí,RJ
6291,3302270001,Centro de Japeri - Japeri,RJ
6292,3302270002,Virgem de Fátima - Japeri,RJ
6293,3302270003,Beira-Rio - Japeri,RJ
6294,3302270004,Proletário - Japeri,RJ
6295,3302270005,Chacrinha - Japeri,RJ
6296,3302270006,Fazenda Americana - Japeri,RJ
6297,3302270007,Nova Belém - Japeri,RJ
6298,3302270008,Lagoa do Sapo - Japeri,RJ
6299,3302270009,São Pedro - Japeri,RJ
6300,3302270010,Santa Inês - Japeri,RJ
6301,3302270011,São Jorge - Japeri,RJ
6302,3302270012,Centro de Engenheiro Pedreira - Japeri,RJ
6303,3302270013,Das Granjas - Japeri,RJ
6304,3302270014,Bananal - Japeri,RJ
6305,3302270015,Mucajá - Japeri,RJ
6306,3302270016,São Cosme e São Damião - Japeri,RJ
6307,3302270017,Caramujos - Japeri,RJ
6308,3302270018,Delamare - Japeri,RJ
6309,3302270019,Alecrim - Japeri,RJ
6310,3302270020,Cajuri - Japeri,RJ
6311,3302270021,Dos Eucaliptos - Japeri,RJ
6312,3302270022,Belo Horizonte - Japeri,RJ
6313,3302270023,Aljezur - Japeri,RJ
6314,3302270024,Laranjal - Japeri,RJ
6315,3302270025,Guandu - Japeri,RJ
6316,3302270026,Marajoara - Japeri,RJ
6317,3302270027,Santo Antônio - Japeri,RJ
6318,3302270028,Santa Amelia - Japeri,RJ
6319,3302270029,Rio D'Ouro - Japeri,RJ
6320,3302270030,Esperança - Japeri,RJ
6321,3302403001,Barra de Macaé - Macaé,RJ
6322,3302403002,Parque Aeroporto - Macaé,RJ
6323,3302403003,Ajuda - Macaé,RJ
6324,3302403004,Cabiúnas - Macaé,RJ
6325,3302403005,Lagomar - Macaé,RJ
6326,3302403006,São José do Barreto - Macaé,RJ
6327,3302403007,Imboassica - Macaé,RJ
6328,3302403008,Lagoa - Macaé,RJ
6329,3302403009,Vale Encantado - Macaé,RJ
6330,3302403010,Granja dos Cavaleiros - Macaé,RJ
6331,3302403011,Glória - Macaé,RJ
6332,3302403012,Cavaleiros - Macaé,RJ
6333,3302403013,Centro - Macaé,RJ
6334,3302403014,Imbetiba - Macaé,RJ
6335,3302403015,Cajueiros - Macaé,RJ
6336,3302403016,Miramar - Macaé,RJ
6337,3302403017,Visconde de Araújo - Macaé,RJ
6338,3302403018,Praia Campista - Macaé,RJ
6339,3302403019,Riviera Fluminense - Macaé,RJ
6340,3302403020,Aroeira - Macaé,RJ
6341,3302403021,Botafogo - Macaé,RJ
6342,3302403022,Virgem Santa - Macaé,RJ
6343,3302809001,Martins Costa - Mendes,RJ
6344,3302809002,Morsing - Mendes,RJ
6345,3302809003,Cinco Lagos - Mendes,RJ
6346,3303203001,Centro - Nilópolis,RJ
6347,3303203002,Frigorífico - Nilópolis,RJ
6348,3303203003,Nova Cidade - Nilópolis,RJ
6349,3303203004,Novo Horizonte - Nilópolis,RJ
6350,3303203005,Cabuís - Nilópolis,RJ
6351,3303203006,Tropical - Nilópolis,RJ
6352,3303203007,Santos Dumont - Nilópolis,RJ
6353,3303203008,Manoel Reis I - Nilópolis,RJ
6354,3303203009,Nossa Senhora de Fátima - Nilópolis,RJ
6355,3303203010,Centro de Olinda - Nilópolis,RJ
6356,3303203011,da Mina - Nilópolis,RJ
6357,3303203012,Paiol - Nilópolis,RJ
6358,3303203013,Cabral - Nilópolis,RJ
6359,3303203014,Cabuís II - Nilópolis,RJ
6360,3303203015,Manoel Reis II - Nilópolis,RJ
6361,3303302001,Badu - Niterói,RJ
6362,3303302002,Baldeador - Niterói,RJ
6363,3303302003,Barreto - Niterói,RJ
6364,3303302004,Boa Viagem - Niterói,RJ
6365,3303302005,Cachoeira - Niterói,RJ
6366,3303302006,Cafubá - Niterói,RJ
6367,3303302007,Camboinhas - Niterói,RJ
6368,3303302008,Cantagalo - Niterói,RJ
6369,3303302009,Caramujo - Niterói,RJ
6370,3303302010,Centro - Niterói,RJ
6371,3303302011,Charitas - Niterói,RJ
6372,3303302012,Cubango - Niterói,RJ
6373,3303302013,Engenhoca - Niterói,RJ
6374,3303302014,Engenho do Mato - Niterói,RJ
6375,3303302015,Fátima - Niterói,RJ
6376,3303302016,Fonseca - Niterói,RJ
6377,3303302017,Gragoatá - Niterói,RJ
6378,3303302018,Icaraí - Niterói,RJ
6379,3303302019,Ilha da Conceição - Niterói,RJ
6380,3303302020,Ingá - Niterói,RJ
6381,3303302021,Itacoatiara - Niterói,RJ
6382,3303302022,Itaipu - Niterói,RJ
6383,3303302023,Ititioca - Niterói,RJ
6384,3303302024,Jacaré - Niterói,RJ
6385,3303302025,Jurujuba - Niterói,RJ
6386,3303302026,Largo da Batalha - Niterói,RJ
6387,3303302027,Maceió - Niterói,RJ
6388,3303302028,Maria Paula - Niterói,RJ
6389,3303302029,Matapaca - Niterói,RJ
6390,3303302030,Morro do Estado - Niterói,RJ
6391,3303302031,Muriqui - Niterói,RJ
6392,3303302032,Pé Pequeno - Niterói,RJ
6393,3303302033,Piratininga - Niterói,RJ
6394,3303302034,Ponta D'Areia - Niterói,RJ
6395,3303302035,Rio do Ouro - Niterói,RJ
6396,3303302036,Santa Bárbara - Niterói,RJ
6397,3303302037,Santana - Niterói,RJ
6398,3303302038,Santa Rosa - Niterói,RJ
6399,3303302039,São Domingos - Niterói,RJ
6400,3303302040,São Francisco - Niterói,RJ
6401,3303302041,São Lourenço - Niterói,RJ
6402,3303302042,Sapê - Niterói,RJ
6403,3303302043,Tenente Jardim - Niterói,RJ
6404,3303302044,Várzea das Moças - Niterói,RJ
6405,3303302045,Viçoso Jardim - Niterói,RJ
6406,3303302046,Vila Progresso - Niterói,RJ
6407,3303302047,Viradouro - Niterói,RJ
6408,3303302048,Vital Brasil - Niterói,RJ
6409,3303302049,Santo Antônio - Niterói,RJ
6410,3303302050,Maravista - Niterói,RJ
6411,3303302051,Serra Grande - Niterói,RJ
6412,3303302052,Jardim Imbuí - Niterói,RJ
6413,3303500001,Centro - Nova Iguaçu,RJ
6414,3303500002,Califórnia - Nova Iguaçu,RJ
6415,3303500003,Vila Nova - Nova Iguaçu,RJ
6416,3303500004,Juscelino - Nova Iguaçu,RJ
6417,3303500005,Caonze - Nova Iguaçu,RJ
6418,3303500006,Da Luz - Nova Iguaçu,RJ
6419,3303500007,Santa Eugênia - Nova Iguaçu,RJ
6420,3303500008,Jardim Iguaçu - Nova Iguaçu,RJ
6421,3303500009,Chacrinha - Nova Iguaçu,RJ
6422,3303500010,Moquetá - Nova Iguaçu,RJ
6423,3303500011,Da Viga - Nova Iguaçu,RJ
6424,3303500012,Rancho Novo - Nova Iguaçu,RJ
6425,3303500013,Vila Operária - Nova Iguaçu,RJ
6426,3303500014,Engenho Pequeno - Nova Iguaçu,RJ
6427,3303500015,Jardim Tropical - Nova Iguaçu,RJ
6428,3303500016,Da Prata - Nova Iguaçu,RJ
6429,3303500017,Da Posse - Nova Iguaçu,RJ
6430,3303500018,Da Cerâmica - Nova Iguaçu,RJ
6431,3303500019,Ponto Chic - Nova Iguaçu,RJ
6432,3303500020,Ambaí - Nova Iguaçu,RJ
6433,3303500021,Nova América - Nova Iguaçu,RJ
6434,3303500022,Carmary - Nova Iguaçu,RJ
6435,3303500023,Três Corações - Nova Iguaçu,RJ
6436,3303500024,Kennedy - Nova Iguaçu,RJ
6437,3303500025,Parque Flora - Nova Iguaçu,RJ
6438,3303500026,Botafogo - Nova Iguaçu,RJ
6439,3303500027,Comendador Soares - Nova Iguaçu,RJ
6440,3303500028,Ouro Verde - Nova Iguaçu,RJ
6441,3303500029,Jardim Alvorada - Nova Iguaçu,RJ
6442,3303500030,Danon - Nova Iguaçu,RJ
6443,3303500031,Jardim Palmares - Nova Iguaçu,RJ
6444,3303500032,Rosa dos Ventos - Nova Iguaçu,RJ
6445,3303500033,Jardim Pernambuco - Nova Iguaçu,RJ
6446,3303500034,Jardim Nova Era - Nova Iguaçu,RJ
6447,3303500045,Cabuçu - Nova Iguaçu,RJ
6448,3303500046,Da Palhada - Nova Iguaçu,RJ
6449,3303500047,Valverde - Nova Iguaçu,RJ
6450,3303500048,Marapicu - Nova Iguaçu,RJ
6451,3303500049,Lagoinha - Nova Iguaçu,RJ
6452,3303500050,Campo Alegre - Nova Iguaçu,RJ
6453,3303500051,Ipiranga - Nova Iguaçu,RJ
6454,3303500052,Km - 32 - Nova Iguaçu,RJ
6455,3303500053,Paraíso - Nova Iguaçu,RJ
6456,3303500054,Jardim Guandu - Nova Iguaçu,RJ
6457,3303500055,Prados Verdes - Nova Iguaçu,RJ
6458,3303500056,Austin - Nova Iguaçu,RJ
6459,3303500057,Riachão - Nova Iguaçu,RJ
6460,3303500058,Inconfidência - Nova Iguaçu,RJ
6461,3303500059,Carlos Sampaio - Nova Iguaçu,RJ
6462,3303500060,Tinguazinho - Nova Iguaçu,RJ
6463,3303500061,Cacuia - Nova Iguaçu,RJ
6464,3303500062,Rodilândia - Nova Iguaçu,RJ
